measure,condition,time,value,baseline_subtracted,eid,expression,n_events,subject
sniffing,no_stim,0.4499999999999998,835.5928399322125,356.32875468549264,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.5499999999999998,863.1464665065228,383.88238125980286,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.6499999999999998,867.404350228285,388.1402649815651,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.7499999999999998,888.8834053023361,409.6193200556162,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.8499999999999998,845.1894912582014,365.9254060114815,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,0.9499999999999997,811.9597721525703,332.6956869058504,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.0499999999999996,763.815561143938,284.5514758972181,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.1499999999999997,763.4384753077252,284.1743900610053,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.2499999999999998,771.8672275407736,292.60314229405367,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.3499999999999996,832.2758288303604,353.0117435836405,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.4499999999999995,892.3664002961858,413.1023150494659,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.5499999999999996,832.3880534268832,353.1239681801633,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.6499999999999997,769.054301787712,289.7902165409921,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.7499999999999996,779.1869540666358,299.92286881991595,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.8499999999999994,878.2796786184122,399.01559337169226,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,1.9499999999999995,1016.5860700211101,537.3219847743902,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.0499999999999994,1012.3737507250129,533.109665478293,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.1499999999999995,911.0288399959492,431.76475474922927,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.249999999999999,882.3787713311251,403.1146860844052,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.349999999999999,945.7961762770566,466.5320910303367,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.4499999999999993,1051.3638991239657,572.0998138772458,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.549999999999999,1017.1782909450421,537.9142056983222,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.649999999999999,870.1990702604488,390.9349850137289,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.749999999999999,772.3379419901365,293.0738567434166,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.849999999999999,828.6205917204204,349.3565064737005,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,2.9499999999999993,858.8155320659231,379.5514468192032,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.049999999999999,762.0941016562235,282.8300164095036,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.149999999999999,648.7153307330677,169.45124548634783,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.249999999999999,589.0582452690533,109.79416002233336,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.3499999999999988,611.3889821109987,132.12489686427875,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.449999999999999,565.104356717762,85.84027147104212,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.549999999999999,544.812922906323,65.54883765960312,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.649999999999999,571.743259759626,92.47917451290607,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.749999999999999,622.4799578501285,143.21587260340857,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.8499999999999988,626.144978073281,146.88089282656108,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,no_stim,3.949999999999999,561.9672137179875,82.70312847126763,7d962737-6858-4d85-9420-c83d20e3ff0a,0,57,ZFM-04300
sniffing,stim,-0.45,435.29803460797933,65.80048626229927,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,-0.35000000000000003,354.4305325153576,-15.067015830322475,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,-0.25000000000000006,306.5433569743099,-62.95419137137014,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,-0.15000000000000008,329.8709884901681,-39.62655985551197,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,-0.050000000000000086,421.3448291405855,51.84728079490543,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.04999999999999989,573.9813130688334,204.48376472315334,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.14999999999999986,743.7926816072398,374.2951332615598,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.24999999999999983,883.5389554926072,514.0414071469272,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.3499999999999998,941.7657721799349,572.2682238342547,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.4499999999999998,898.4134949597511,528.9159466140711,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.5499999999999998,855.7696579834163,486.27210963773626,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.6499999999999998,852.4961876831081,482.9986393374281,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.7499999999999998,834.6707292330909,465.17318088741087,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.8499999999999998,812.0973399328273,442.5997915871472,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,0.9499999999999997,788.5470979967944,419.0495496511143,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.0499999999999996,805.0464347229099,435.54888637722985,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.1499999999999997,829.3473190326963,459.84977068701625,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.2499999999999998,840.5307859057222,471.0332375600421,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.3499999999999996,864.5615586780107,495.0640103323306,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.4499999999999995,908.9702382551221,539.4726899094421,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.5499999999999996,977.4283625062405,607.9308141605604,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.6499999999999997,1033.0853124720827,663.5877641264026,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.7499999999999996,1044.9919354710491,675.494387125369,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.8499999999999994,1022.194117182896,652.6965688372159,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,1.9499999999999995,1019.7752320874553,650.2776837417753,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.0499999999999994,1000.6171315597522,631.1195832140722,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.1499999999999995,1008.397442975365,638.8998946296849,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.249999999999999,949.3788530102131,579.881304664533,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.349999999999999,918.9909288186988,549.4933804730188,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.4499999999999993,887.4203823980544,517.9228340523744,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.549999999999999,843.745869930478,474.2483215847979,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.649999999999999,808.6981979430362,439.2006495973562,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.749999999999999,784.9720830458314,415.4745347001513,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.849999999999999,796.0707151872937,426.5731668416136,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,2.9499999999999993,791.252832517039,421.75528417135894,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.049999999999999,763.3486956890299,393.85114734334985,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.149999999999999,719.4497135047014,349.9521651590214,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.249999999999999,677.4590456104924,307.9614972648123,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.3499999999999988,636.4615362805529,266.9639879348728,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.449999999999999,640.9523134039889,271.45476505830885,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.549999999999999,659.2062150115539,289.70866666587386,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.649999999999999,704.2214690138975,334.72392066821743,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.749999999999999,728.7980280280516,359.30047968237153,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.8499999999999988,733.3918268124318,363.8942784667517,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,stim,3.949999999999999,728.796501009724,359.29895266404395,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,341,ZFM-04083
sniffing,no_stim,-0.45,442.84322586115303,55.46036893133811,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,-0.35000000000000003,356.09587718487114,-31.28697974494378,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,-0.25000000000000006,306.49529026876996,-80.88756666104496,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,-0.15000000000000008,356.20160176295917,-31.18125516685575,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,-0.050000000000000086,475.2782895713213,87.89543264150637,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.04999999999999989,630.6427273691237,243.25987043930877,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.14999999999999986,771.2651251862819,383.882268256467,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.24999999999999983,883.7149784040422,496.3321214742273,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.3499999999999998,932.6280806942956,545.2452237644807,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.4499999999999998,917.6969850359316,530.3141281061166,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.5499999999999998,866.7052011646892,479.3223442348743,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.6499999999999998,803.227084104224,415.84422717440907,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.7499999999999998,741.0830667315042,353.7002098016893,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.8499999999999998,700.8459271211864,313.46307019137146,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,0.9499999999999997,690.5016854989726,303.1188285691577,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,1.0499999999999996,705.145799732795,317.7629428029801,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,1.1499999999999997,732.841756516515,345.4588995867001,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,1.2499999999999998,769.6282340693135,382.2453771394986,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,1.3499999999999996,817.3068488752668,429.9239919454519,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,1.4499999999999995,874.5625015877647,487.1796446579498,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,1.5499999999999996,927.5751618390785,540.1923049092636,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,1.6499999999999997,949.3250673582793,561.9422104284644,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
sniffing,no_stim,1.7499999999999996,950.2852284658142,562.9023715359992,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,1,363,ZFM-04083
