subject,date,eid,probe,pid,allen_acronym,region,neuron_id,mod_index,modulated,p_value,firing_rate,latency_peak,latency_peak_onset,latenzy
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,563,-0.089196462898885,False,0.6970979143996829,12.579672258975082,0.1971225243014487,0.0102961601155584,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,565,-0.0134563629373318,False,0.0994657279603169,4.591297160481051,0.7560218460465649,0.0027438386541902,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,568,0.0711264898116108,False,0.1516743625493225,1.6833845332730697,0.1989218296866965,0.1910218298062318,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,574,-0.1126489811610919,False,0.6606640781904852,0.6367347341763396,0.4224339110264736,0.0145663416019488,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,586,0.0365244136870435,False,0.6821482387196833,1.129378112198845,0.7463046909688273,0.2414453653009332,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,588,0.0353710111495579,False,0.4695296109499037,1.1442841145595866,0.116889224602346,0.1116225255141216,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,589,-0.0126874279123414,False,0.6789942241858267,5.978052246775365,0.462722807247701,0.061671817031538,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,590,-0.06958861976163,False,0.6643820622216879,4.013938002374998,0.9824551511887876,0.0630120346481817,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,594,0.1095732410611303,False,0.983592946595678,4.213926867381613,0.6915803364645399,0.2621225233801851,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,595,-0.0142252979623221,False,0.980324286208332,1.1822944205794774,0.2332136766840449,0.220617095682428,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,596,0.0476739715494041,False,0.624725521493525,2.2520485233353567,0.3919453630401222,0.0015980580028553,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,602,-0.0319108035371009,False,0.5483018862438873,1.3348325114043984,0.2855961554291752,0.23355902534513,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,609,-0.0888119953863899,False,0.9916888455693572,4.041017239997012,0.6164923703017848,0.0810672413253996,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,613,0.0284505959246443,False,0.8017348381078275,7.449274679780548,0.3771786965953652,0.3710313991634848,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,619,0.1361014994232987,False,0.2720981858395962,4.564963222977075,0.3941943073641596,0.1778549487910368,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,620,-0.015763168012303,False,0.1977058024301623,2.298753997399013,0.0080005740092019,0.0080005740092019,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,622,-0.0211457131872356,True,0.0372039034132248,2.4940226283247267,0.7072031790374922,0.4264923645346243,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,623,0.0007689350249904,False,0.8375904461820433,14.257591258049214,0.4348569997750928,0.4339628195702971,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,627,-0.1138023836985774,False,0.2016632500048769,9.326934110488615,0.3055197178948674,0.0881504312710603,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,633,0.1618608227604765,False,0.1976604207841047,2.030445954905667,0.894678688820477,0.158794311038946,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,638,-0.0445982314494425,False,0.0753949308240872,8.721998848015192,0.652811064708203,0.0208465049099686,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,645,0.051518646674356,False,0.1083777016740216,2.162612509170908,0.4564551537494026,0.4452702796157837,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,647,-0.1114955786236062,False,0.9905139011758628,8.936645282009868,0.679248952633543,0.1622549483563489,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,649,-0.0096116878123799,False,0.3572830312831249,1.869957996155017,0.9569980782455332,0.8233504187546714,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,653,-0.0069204152249133,False,0.5990332053424359,4.7488039187595525,0.4215884840996295,0.0432072655560205,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,656,0.0765090349865438,False,0.102615828740211,2.8661758205979053,0.1146590217358607,0.0949892241503675,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,657,-0.0088427527873895,False,0.5181093189801613,3.573217199242409,0.1779793758582855,0.1772666170504635,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,659,0.0507497116493655,False,0.5268812917326333,1.574570716039657,0.4105460449209204,0.0940694629175595,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,660,0.077277970011534,False,0.7235687190088415,1.4237716588234892,0.1487110526973083,0.0259798384024634,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,663,-0.0638216070742021,False,0.4478253773598146,4.794764092705172,0.5312798540646781,0.0069407917740136,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,664,-0.0403690888119953,False,0.0914247371276523,0.5393488520861621,0.0799558905066533,0.0798810930796207,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,665,0.0272971933871586,False,0.5311378589779476,3.636070842530202,0.0604124344936281,0.0527713628703168,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,668,-0.0246059207996923,False,0.1367404799068959,4.718991914038069,0.4045891880268755,0.2374155113125198,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,669,-0.0449826989619377,False,0.15471002553024,1.4361933274574403,0.0380694617886092,0.029221051820059,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,670,-0.0149942329873125,False,0.3942931888659776,1.6674847974216125,0.4384558542133163,0.4358778645155325,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,671,-0.1057285659361784,False,0.3628154443010034,0.8662871705317583,0.1074551644014718,0.0951228134658777,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,674,0.1022683583237216,False,0.1582712953714385,6.277166027480911,0.6403666336466358,0.1789406022021467,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,676,-0.0611303344867358,False,0.9224226171886166,6.014820385931861,0.9961803317128216,0.1531504301642599,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,678,-0.0872741253364091,False,0.6657937748980238,2.7059362952199346,0.7048549501332673,0.1023464309892006,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,681,-0.1610918877354863,False,0.96385246289236,2.2609921247518017,0.1010261516753416,0.0945923544602465,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,683,-0.057285659361784,False,0.2402305122667311,2.6955020935674154,0.6373124265924162,0.63191764816861,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,684,0.0749711649365627,False,0.4967690517915446,12.070383844983082,0.288507271543267,0.125269463546374,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,685,-0.0249903883121875,True,0.0467575095419521,2.242111188428196,0.2885558948119069,0.0055130991045189,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,686,-0.0792003075740099,False,0.3205879764570388,4.149831057230425,0.0220332991998475,0.0135821731130363,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,687,0.0138408304498269,False,0.4565078286706927,5.489383802715724,0.7320928095587078,0.1417276446386495,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,688,-0.0830449826989617,False,0.7628471498823871,1.026775129282408,0.3030943087865125,0.2151380283112303,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,692,-0.180315263360246,False,0.919361003456992,5.154495616344399,0.6652881049436701,0.001969646949874,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,693,-0.0703575547866205,False,0.8019378141418919,1.615562222531696,0.9318216364640648,0.9242797519141276,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,697,0.0822760476739716,False,0.1602568705964786,1.727605673609936,0.0429072655488198,0.0346999452744967,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,709,0.0038446751249521,False,0.975773997544006,1.0821757713898306,0.6268170887674387,0.235598062960662,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,736,-0.0661284121491733,False,0.0783019271352373,3.0313840134294563,0.4226777258913898,0.0899074649333897,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,742,-0.0680507497116493,False,0.8890244714046386,0.8394563662824236,0.2088842923725451,0.0073666326438797,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,OLF,root,754,-0.1660899653979238,False,0.3635546683545685,4.397022263046054,0.955471339370888,0.102488280024545,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,OLF,root,762,0.1241830065359477,False,0.142136266501208,2.800589410210643,0.5949884903729981,0.4573694702410193,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,OLF,root,770,-0.0949634755863129,False,0.3001019095031476,9.960687644192806,0.3456628210728922,0.0278594860269549,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,PIR,PIR,787,0.2368319876970392,False,0.4376238663003606,9.573131582813527,0.0375739320852517,0.0360477604699553,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,PIR,PIR,794,0.1607074202229912,False,0.214045718542954,2.4711667580382564,0.9383216119740608,0.932473953927456,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,PIR,PIR,801,-0.063437139561707,False,0.7713724873435457,3.147402398470561,0.4482261468428987,0.0010380299268035,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,ORBl5,ORBl,842,-0.037677816224529,False,0.96213069703,1.7827578823446797,0.5575477518659682,0.0577836027591729,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,ORBl5,ORBl,860,-0.0549788542868127,False,0.4642107077219313,1.2729726016073213,0.8697884862231149,0.036982173621709,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,ORBl6a,ORBl,882,0.0222991157247212,False,0.7463588601476705,0.9505060838699476,0.6272741736521539,0.608244396979444,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,ORBvl6a,ORBvl,891,0.0380622837370241,False,0.672237791501652,0.1550224245517112,0.4263046933838268,0.3824713603812597,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,ORBvl6a,ORBvl,898,0.0226835832372163,False,0.2888249510038113,2.151433007400352,0.9907573231157584,0.0584225262678046,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,ORBvl6a,ORBvl,906,-0.028066128412149,True,0.0418965968152237,0.8990803757253896,0.2464836000967807,0.2299131780569041,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,919,-0.0657439446366782,False,0.1348616584570448,0.711016312607368,0.0242489074723835,0.007356972015259,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,920,0.1672433679354095,False,0.6209355249564972,6.03544035586422,0.2078558574830822,0.0011516729312006,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,929,0.0249903883121878,False,0.1578600519437817,2.41427551569476,0.9886882775990672,0.9881169229643092,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,930,0.0718954248366012,False,0.1177902155187958,2.0227445203526173,0.7144365129976222,0.6975698448695766,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,960,0.011918492887351,False,0.826436369103387,2.4512920882239344,0.5783158341833996,0.479702804024555,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,961,-0.0276816608996539,False,0.1970709874480044,4.333174886267544,0.929699959016034,0.0006029802616467,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,962,-0.0188389081122644,False,0.3697162676233494,1.7007748693606015,0.037969461786588,0.029121051817583,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,964,0.019607843137255,False,0.9468995858884176,0.9726166540383808,0.3470702710836804,0.0359793743950831,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,969,-0.1818531334102269,True,0.0141063782458246,3.830842606710557,0.4589999625686687,0.0057042419216486,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,971,0.0795847750865053,False,0.3961716570930356,1.849586459595337,0.3001547430268374,0.150677868591174,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,972,-0.1745482506728182,False,0.3966444052390072,2.535511001562124,0.3551364818684988,0.002411049211787,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,983,-0.1276432141484045,False,0.7584783205781974,2.82170624688836,0.757088298262488,0.755204690901337,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,988,0.045367166474433,False,0.6193461223330146,0.5391004187134831,0.4269104977999731,0.1741491637963008,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,1003,-0.0988081507112649,False,0.062437395146603,2.3693090752398565,0.1178923551674415,0.114911051891795,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,1044,-0.0376778162245289,False,0.7652621878176464,0.366190791328882,0.9410741982087528,0.0077405980234743,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs6a,MOs,1046,-0.0519031141868511,False,0.0513082616663362,3.4586894144373783,0.9403903659352864,0.0018216313324046,
ZFM-03323,2022-04-07,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc,probe01,77cb0293-f054-4488-b34e-65869853e20e,MOs5,MOs,1058,-0.0165321030372934,False,0.6009298045332268,3.401798172093882,0.5019803393124675,0.2426453652828968,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,Eth,Eth,27,-0.1080000000000001,False,0.4398812818755877,2.9063856303638023,0.74280106237984,0.0686724395732198,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,Eth,Eth,29,0.086,False,0.5359635598956416,11.67944369740838,0.176247311588213,0.0326168482733919,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,Eth,Eth,45,-0.3064,True,0.0111759115724503,4.746725780764903,0.3176485699932527,0.001412236845681,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,Eth,Eth,47,-0.2947999999999999,False,0.2432412477313029,5.068849475151707,0.4085642191134866,0.0025485067608315,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,Eth,Eth,61,-0.0248,False,0.1953701576437106,7.219763067949645,0.5359103319792666,0.1325868441122111,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,Eth,Eth,66,-0.0423999999999999,False,0.1073532164784795,5.431185157948018,0.4306073803454637,5.918096576351672e-05,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,69,0.1360000000000001,False,0.0504986373883593,4.212419679451334,0.7138931837635027,0.1880820619676342,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,72,0.0755999999999998,False,0.0921967465737062,5.823893725606831,0.542030078105654,0.0010077888878186,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,77,0.0995999999999999,True,0.0224920645251541,10.88204852299005,0.639242727340843,0.5891509111565938,0.523954587802109
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,79,-0.0148,True,0.0235890032645519,6.58236027294787,0.9537069276766488,0.947343217312664,0.8911875484500342
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,80,-0.0575999999999999,False,0.3788528505327736,3.0873395782065884,0.8270820857273975,0.7404697603483328,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,81,0.0232000000000001,True,0.0376112754520131,8.092020986747379,0.3092301873452925,0.055731171197749,0.47295008375385805
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,84,0.0175999999999998,False,0.1360868607013657,8.630177172057602,0.4429284201087284,0.044042742145848,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,86,0.1232000000000002,False,0.6958097035544142,5.882072772667395,0.9524025893520048,0.1065595464219768,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,87,-0.082,False,0.1428394122395482,8.27511387014386,0.4060374494524694,0.0074474885618656,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,89,-0.506,True,0.0003451521262964,6.762886433679916,0.1155856285859044,0.1140290546009055,0.3045882101478128
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,91,0.1260000000000001,False,0.2014412308104416,13.007294889143624,0.3161701935246128,0.0758448947008219,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,99,0.2396,True,0.0085002466332921,6.897211586452102,0.947879106046912,0.539512207360076,0.48994599032539554
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,109,0.0428000000000001,False,0.1145603310135625,4.504170488975636,0.823958643946753,0.3262357414614598,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,114,-0.0703999999999999,False,0.0945857400646105,2.833234034427357,0.1321747961251276,0.0277453312055513,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,119,0.3604,True,0.0115080351860916,12.590202456172662,0.5601003941351337,0.1316414676321073,0.8579730753449439
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,LP,LP,124,-0.1183999999999999,False,0.6539762005516074,3.8753234361886495,0.4962300903825962,0.066544016219268,
ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,probe00,7a82c06b-0e33-454b-a98f-786a4024c1d0,DG-po,DG,137,0.0316,True,0.0241790345364414,4.342894748226865,0.2323642178448608,0.0049329472881254,0.130922793703121
